Submat,RF,Noise,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,4,20,0.04296875,0.23515625,0.58437501,0.758593757,0.862500007,0.904687495,0.949218753,0.974218762,0.977343759,0.985156259,0.981250009,0.986718758,0.989843755,0.985937513,0.992968757,0.991406258,0.991406254,0.991406254,0.992968757,0.993750006,0.992968757,0.993750006,0.994531255,0.992187507,0.992968757
2,4,20,0.032812499,0.1859375,0.4546875,0.617968743,0.763281261,0.866406254,0.928906258,0.964062502,0.976562518,0.982031254,0.987500004,0.988281257,0.992187507,0.992968757,0.996093754,0.992968757,0.994531255,0.996875003,0.994531255,0.996093754,0.994531255,0.995312504,0.996093754,0.994531255,0.994531255
2,4,20,0.02578125,0.15625,0.460156248,0.624218741,0.760937504,0.867187503,0.932812501,0.960937506,0.974218756,0.978125007,0.980468764,0.989062506,0.990625004,0.990625009,0.992187507,0.991406254,0.993750006,0.992968757,0.993750006,0.994531255,0.996093754,0.994531255,0.995312504,0.995312504,0.996093754
2,4,20,0.03671875,0.182812501,0.434375,0.628124992,0.732812507,0.814843747,0.877343752,0.914062499,0.940625005,0.949218748,0.954687507,0.963281253,0.964062507,0.968750007,0.969531257,0.971875004,0.975781264,0.975781264,0.978125007,0.97968751,0.980468759,0.983593761,0.976562513,0.98437501,0.980468764
2,4,20,0.04140625,0.236718748,0.544531247,0.739062496,0.834375002,0.905468758,0.94765625,0.968750007,0.985156259,0.98984376,0.988281261,0.992968757,0.994531255,0.994531255,0.994531255,0.996875003,0.995312504,0.996093754,0.996093754,0.996875003,0.998437501,0.996093754,0.996093754,0.996093754,0.996093754
2,4,20,0.03046875,0.171875,0.414843749,0.617968749,0.707031255,0.786718752,0.853906243,0.910937502,0.943750003,0.954687493,0.964843761,0.973437507,0.971093759,0.974218765,0.976562518,0.980468764,0.980468769,0.981250018,0.984375015,0.984375015,0.984375015,0.985937513,0.987500012,0.986718763,0.987500012
2,8,20,0.01640625,0.044531249,0.128124999,0.210937503,0.247656249,0.301562502,0.341406252,0.395312501,0.428124996,0.445312501,0.481249999,0.496874998,0.517968748,0.537500009,0.552343741,0.556249994,0.57578124,0.58203125,0.567968738,0.58203125,0.600000001,0.592187499,0.610156259,0.610156246,0.601562499
2,8,20,0.01875,0.04609375,0.16171875,0.232812502,0.302343754,0.360156252,0.414843755,0.442187496,0.475781249,0.503124995,0.500781249,0.560156254,0.553124999,0.557812495,0.575781251,0.571093748,0.582812494,0.578125007,0.609374996,0.617187503,0.60546875,0.608593739,0.617187493,0.606250006,0.617968751
2,8,20,0.01640625,0.04921875,0.155468751,0.226562499,0.27265625,0.302343751,0.365625003,0.397656249,0.408593755,0.459374999,0.472656246,0.507031254,0.510937492,0.525781243,0.53359375,0.539843743,0.547656241,0.5546875,0.564843744,0.565624997,0.559374997,0.57265625,0.585156252,0.573437494,0.573437494
2,8,20,0.015625,0.0546875,0.156250001,0.21953125,0.266406251,0.326562502,0.342187501,0.398437501,0.424999994,0.453906243,0.474218752,0.477343751,0.48828125,0.497656241,0.519531245,0.521093745,0.528906246,0.538281247,0.536718751,0.536718747,0.549218747,0.543750003,0.547656246,0.563281245,0.542968745
